nvar,r,d,prop_Hacker,prop_H1,het,iter,alpha,strategy,p1,p2,p3,p4,p5,k_sig,k
1,0,0,0,0,0,10000,0.05,1,0.234833659491194,0.193737769080235,0.193737769080235,0.195694716242661,0.181996086105675,511,10000
1,0,0,0,0,0,10000,0.05,2,0.234833659491194,0.193737769080235,0.193737769080235,0.195694716242661,0.181996086105675,511,10000
1,0,0,0,0,0,10000,0.05,3,0.234833659491194,0.193737769080235,0.193737769080235,0.195694716242661,0.181996086105675,511,10000
