"","nvar","r","d","het","iter","alpha","strategy","p1","p2","p3","p4","p5"
"1",13,0.4,0,0,10000,0.05,1,25.6484149855908,21.5876342677495,20.0681163217186,16.9504846738276,15.7453497511134
"2",13,0.4,0,0,10000,0.05,2,25.6484149855908,21.5876342677495,20.0681163217186,16.9504846738276,15.7453497511134
"3",13,0.4,0,0,10000,0.05,3,16.4265129682997,19.6227403720199,20.8278752947341,21.5614356824731,21.5614356824731
