"","nvar","r","d","het","iter","alpha","strategy","p1","p2","p3","p4","p5"
"1",19,0.3,0,0,10000,0.05,1,28.6998875983514,22.3866616710378,19.1644810790558,15.3802922442863,14.3686774072686
"2",19,0.3,0,0,10000,0.05,2,28.6998875983514,22.3866616710378,19.1644810790558,15.3802922442863,14.3686774072686
"3",19,0.3,0,0,10000,0.05,3,17.272386661671,19.820157362308,20.6819033345822,20.6069689022106,21.6185837392282
