"","nvar","r","d","het","iter","alpha","strategy","p1","p2","p3","p4","p5"
"1",165,0,0,0,10000,0.05,1,81.07,15.6,2.71,0.49,0.13
"2",165,0,0,0,10000,0.05,2,81.07,15.6,2.71,0.49,0.13
"3",165,0,0,0,10000,0.05,3,20.08,19.48,20.05,20.43,19.96
