"","nvar","r","d","het","iter","alpha","strategy","p1","p2","p3","p4","p5"
"1",62,0,0.3,0,1000,0.05,1,93.1931931931932,4.4044044044044,1.1011011011011,0.3003003003003,0.1001001001001
"2",62,0,0.3,0,1000,0.05,2,93.1931931931932,4.4044044044044,1.1011011011011,0.3003003003003,0.1001001001001
"3",62,0,0.3,0,1000,0.05,3,42.042042042042,17.5175175175175,16.5165165165165,13.013013013013,10.9109109109109
