"","nvar","r","d","het","iter","alpha","strategy","p1","p2","p3","p4","p5"
"1",48,0.5,0.1,0,1000,0.05,1,45.8823529411765,18.9705882352941,12.3529411764706,12.2058823529412,10.5882352941176
"2",48,0.5,0.1,0,1000,0.05,2,45.8823529411765,18.9705882352941,12.3529411764706,12.2058823529412,10.5882352941176
"3",48,0.5,0.1,0,1000,0.05,3,16.3235294117647,18.9705882352941,19.7058823529412,22.9411764705882,22.0588235294118
