"","nvar","r","d","het","iter","alpha","strategy","p1","p2","p3","p4","p5"
"1",148,0,0.2,0,1000,0.05,1,96.4,3.2,0.4,0,0
"2",148,0,0.2,0,1000,0.05,2,96.4,3.2,0.4,0,0
"3",148,0,0.2,0,1000,0.05,3,31.7,17.5,19.3,16.6,14.9
