"","nvar","r","d","het","iter","alpha","strategy","p1","p2","p3","p4","p5"
"1",18,0.4,0.1,0,1000,0.05,1,38.5899814471243,20.0371057513915,14.100185528757,15.3988868274583,11.873840445269
"2",18,0.4,0.1,0,1000,0.05,2,38.5899814471243,20.0371057513915,14.100185528757,15.3988868274583,11.873840445269
"3",18,0.4,0.1,0,1000,0.05,3,20.5936920222635,19.1094619666048,20.0371057513915,21.3358070500928,18.9239332096475
