"","nvar","r","d","het","iter","alpha","strategy","p1","p2","p3","p4","p5"
"1",186,0.2,0.2,0,1000,0.05,1,89,7.4,1.9,1.1,0.4
"2",186,0.2,0.2,0,1000,0.05,2,89,7.4,1.9,1.1,0.4
"3",186,0.2,0.2,0,1000,0.05,3,29.3,18.6,18.6,15.8,17.7
