"","nvar","r","d","het","iter","alpha","strategy","p1","p2","p3","p4","p5"
"1",112,0.5,0.1,0,1000,0.05,1,50,19.5238095238095,13.0952380952381,9.4047619047619,7.97619047619048
"2",112,0.5,0.1,0,1000,0.05,2,50,19.5238095238095,13.0952380952381,9.4047619047619,7.97619047619048
"3",112,0.5,0.1,0,1000,0.05,3,14.6428571428571,18.9285714285714,20.2380952380952,21.0714285714286,25.1190476190476
