"","nvar","r","d","het","iter","alpha","strategy","p1","p2","p3","p4","p5"
"1",170,0,0.3,0,1000,0.05,1,97.9,0.3,0,0,0
"2",170,0,0.3,0,1000,0.05,2,97.9,0.3,0,0,0
"3",170,0,0.3,0,1000,0.05,3,41.6,18.9,15,13.7,10.5
